stdPCA1,stdPCA2,stdPCA3,meanPCA1,meanPCA2,meanPCA3,meanS1,meanS2,stdS1,stdS2,rebuildError,ratios,stdFFTSHA,lenFFTSHA,stdlenFFTSHA,lenstdFFTSHA,posFFT,minstdS1,maxstdS1,mmstdS1,minstdS2,maxstdS2,mmstdS2,posRatio,stdWavelet,meanWavelet,class,
2.474005e+00,1.941321e+00,1.389794e+00,6.601326e-17,-2.300462e-17,-6.401286e-17,6.309091e+02,7.756364e+02,2.721196e+01,8.400985e+01,4.556362e-04,1.291482e+01,7.350470e+00,18,4.083595e-01,2.448823e+00,12,2.328590e+01,2.373020e+01,1.931608e+01,6.278225e+01,7.919042e+01,5.628153e+01,2.608696e-01,6.327070e-02,6.662223e-03,Normal
3.263528e+00,1.117852e+00,7.967317e-01,1.578984e-17,-2.763222e-17,-2.171103e-17,2.118500e+03,2.387667e+03,2.580940e+02,7.816869e+02,1.418328e-04,3.325758e+00,8.783624e+00,20,4.391812e-01,2.276965e+00,11,2.580940e+02,2.580940e+02,2.580940e+02,9.432804e+02,2.757716e+01,7.816869e+02,6.666667e-01,2.106809e-01,6.672730e-03,Normal
2.700415e+00,1.749295e+00,1.163286e+00,2.487895e-17,-6.344132e-17,-1.368342e-17,1.584667e+03,1601,4.459196e+02,1.930837e+02,2.340471e-03,5.585422e+00,4.363135e+00,30,1.454378e-01,6.875790e+00,5,5.119453e+02,6.293250e+01,4.459196e+02,2.109060e+02,5.029248e+01,5.515433e+01,2.500000e-01,1.224217e-01,-3.863431e-03,Normal
2.812831e+00,1.671623e+00,1.075805e+00,-7.664484e-17,1.577982e-17,-7.889910e-18,5.001667e+02,687,4.192381e+01,3.717257e+01,3.348339e-03,1.517739e+01,5.226199e+00,21,2.488666e-01,4.018217e+00,8,3.870518e+01,3.858568e+01,3.538503e+01,3.471087e+01,3.192091e+01,2.930491e+01,5.833333e-01,5.161520e-01,3.978527e-02,Normal
2.402445e+00,1.953460e+00,1.437456e+00,-7.894919e-18,-3.947460e-18,-1.134895e-17,6.019000e+02,9.280909e+02,4.601075e+01,3.785883e+01,4.658371e-04,1.219445e+01,3.040559e+01,3,1.013520e+01,9.866606e-02,14,3.746925e+01,4.621087e+01,3.783965e+01,3.680957e+01,3.154697e+01,3.047039e+01,0,4.047678e-02,1.033025e-03,Normal
2.423802e+00,2.154024e+00,1.282165e+00,5.099589e-17,2.974760e-17,-5.666210e-18,6.002857e+02,8.047500e+02,3.054895e+01,7.474098e+01,4.173953e-04,1.270144e+01,3.179308e+01,6,5.298847e+00,1.887203e-01,6,2.138613e+01,2.471235e+01,1.192896e+01,5.238139e+01,7.431657e+01,5.155741e+01,3.750000e-01,1.793463e-01,-4.608286e-02,Normal
2.282274e+00,1.964765e+00,1.514854e+00,-6.019876e-17,2.368476e-17,1.973730e-18,751,1.343250e+03,1.614104e+02,2.965457e+02,4.161076e-04,8.868688e+00,8.724350e+00,37,2.357932e-01,4.241004e+00,10,1.713884e+02,1.866190e+01,1.331165e+01,2.979719e+02,2.393358e+02,2.438126e+02,2.500000e-01,9.450676e-03,-9.552203e-04,Normal
2.715806e+00,1.788201e+00,1.155480e+00,4.878883e-17,-8.870696e-18,-6.653022e-18,5.606667e+02,6.715000e+02,3.329301e+01,8.572313e+01,2.963913e-04,1.556178e+01,8.850942e+00,20,4.425471e-01,2.259646e+00,6,3.180023e+01,2.770855e+01,2.604355e+01,7.908109e+01,8.061807e+01,7.418775e+01,4.000000e-02,6.654741e-02,-2.119333e-04,Normal
3.230538e+00,1.166778e+00,8.862442e-01,-3.947460e-17,-1.615991e-17,3.947460e-17,5.583750e+02,1.287875e+03,1.242046e+01,5.391644e+01,1.733822e-05,9.422981e+00,8.409553e+00,18,4.671974e-01,2.140423e+00,9,1.004514e+01,1.128421e+01,8.786353e+00,4.138725e+01,5.153963e+01,3.875263e+01,0,2.452470e-01,-5.907083e-03,Normal
2.271025e+00,2.159407e+00,1.408776e+00,5.526444e-17,-3.947460e-17,5.921189e-18,1668,2.336667e+03,1.466333e+02,5.989293e+02,6.985664e-05,4.434344e+00,8.235194e+00,21,3.921521e-01,2.550031e+00,12,1.599542e+02,2.386071e+01,4.242641e+00,6.646804e+02,1.223295e+02,5.989293e+02,1.250000e-01,1.497058e-02,-1.655812e-03,Normal
