stdPCA1,stdPCA2,stdPCA3,meanPCA1,meanPCA2,meanPCA3,meanS1,meanS2,stdS1,stdS2,rebuildError,ratios,stdFFTSHA,lenFFTSHA,stdlenFFTSHA,lenstdFFTSHA,posFFT,minstdS1,maxstdS1,mmstdS1,minstdS2,maxstdS2,mmstdS2,posRatio,stdWavelet,meanWavelet,class,
2.925073e+00,1.603105e+00,1.107265e+00,-1.327246e-16,-2.224033e-17,2.511005e-18,472,519,2.657066e+01,2.881666e+01,7.239818e-04,2.012882e+01,8.322660e+00,17,4.895682e-01,2.042616e+00,6,2.465675e+01,2.215827e+01,2.000486e+01,2.379636e+01,2.531929e+01,1.962142e+01,8.695652e-02,1.432578e-01,-1.610196e-02,Normal
3.003149e+00,1.398531e+00,1.245671e+00,3.994780e-17,-5.461219e-17,-3.146381e-17,4.762105e+02,4.801579e+02,7.944780e+01,7.973795e+01,4.984800e-04,1.969200e+01,1.125611e+01,6,1.876018e+00,5.330439e-01,9,5.873258e+01,7.929658e+01,5.802636e+01,6.056134e+01,8.077381e+01,6.131806e+01,0,1.648677e-01,2.034154e-02,Normal
2.906362e+00,1.612006e+00,1.189551e+00,-2.873518e-17,4.745659e-17,1.567374e-17,4.896667e+02,5.096250e+02,2.194311e+01,2.764023e+01,4.270980e-04,1.757641e+01,2.050610e+01,3,6.835366e+00,1.462980e-01,5,1.647021e+01,2.052481e+01,1.464988e+01,2.401983e+01,2.441311e+01,2.072116e+01,0,2.916708e-01,-2.529670e-02,Normal
2.915212e+00,1.579173e+00,1.217206e+00,-1.107815e-17,-1.628307e-16,9.801752e-17,4.775000e+02,4.917647e+02,3.051374e+01,1.726097e+01,3.741927e-04,1.947525e+01,3.704727e+01,6,6.174545e+00,1.619553e-01,10,2.718428e+01,2.852656e+01,2.501699e+01,1.472356e+01,1.516122e+01,1.224434e+01,0,7.737921e-02,-7.348903e-04,Normal
3.027328e+00,1.368556e+00,1.143924e+00,-1.072735e-16,1.499522e-17,2.854859e-17,1.364500e+03,2427,2.050610e+01,0,3.369777e-04,9.027599e+00,4.777046e+00,36,1.326957e-01,7.536038e+00,5,2.050610e+01,2.050610e+01,2.050610e+01,0,0,0,7.500000e-01,6.438401e-02,2.975314e-03,Normal
2.949305e+00,1.541721e+00,1.188198e+00,-2.101369e-17,3.852509e-18,-1.296938e-17,681,1.047333e+03,2.969848e+01,2.007345e+02,2.707793e-04,9.401442e+00,3.633180e+00,6,6.055301e-01,1.651446e+00,3,2.969848e+01,2.969848e+01,2.969848e+01,2.411234e+02,9.192388e+00,2.007345e+02,0,5.940833e-02,1.438605e-02,Normal
2.944377e+00,1.638359e+00,1.074043e+00,-2.551151e-17,4.818840e-17,-6.992043e-17,685,1210,1.555635e+01,1.414214e+00,2.786305e-04,1.051525e+01,9.252627e+00,10,9.252627e-01,1.080774e+00,4,1.555635e+01,1.555635e+01,1.555635e+01,1.414214e+00,1.414214e+00,1.414214e+00,0,9.769146e-02,3.429156e-02,Normal
2.849973e+00,1.635831e+00,1.244050e+00,-6.598916e-17,1.783491e-18,-8.649930e-17,443,6.583333e+02,2.743574e+02,1.267057e+02,6.940668e-04,1.191185e+01,1.155036e+01,9,1.283373e+00,7.791968e-01,4,2.743574e+02,2.743574e+02,2.743574e+02,9.828784e+01,8.061017e+01,1.267057e+02,0,8.248533e-02,-8.050651e-03,Normal
2.846543e+00,1.718071e+00,1.164551e+00,-1.052921e-16,1.511336e-16,1.146037e-17,7.201667e+02,8.346667e+02,1.681183e+02,3.261580e+02,6.300117e-04,1.204046e+01,4.046162e+00,37,1.093557e-01,9.144468e+00,6,1.752270e+02,8.632902e+01,9.095420e+01,3.475241e+02,1.189777e+02,1.283754e+02,1.538462e-01,1.191963e-01,1.005286e-02,Normal
2.867737e+00,1.618165e+00,1.241407e+00,-1.690305e-17,2.756650e-17,4.264178e-17,827,1.299750e+03,3.698324e+02,3.978755e+02,3.788410e-04,1.550121e+01,9.321793e+00,17,5.483408e-01,1.823683e+00,5,3.860021e+02,2.077651e+02,2.279503e+02,3.683300e+02,2.567534e+02,2.411234e+02,8.000000e-01,1.248148e-01,6.564657e-03,Normal
3.029842e+00,1.416728e+00,1.128810e+00,2.085498e-16,-8.082307e-17,-8.126074e-17,6.643333e+02,1.004250e+03,1.465145e+02,2.203956e+02,4.782345e-04,1.768636e+01,2.441259e+01,14,1.743756e+00,5.734747e-01,6,1.500171e+02,1.148483e+02,1.191468e+02,2.198404e+02,1.359531e+02,1.313571e+02,5.000000e-01,1.927643e-01,9.674090e-03,Normal
2.859515e+00,1.571284e+00,1.228826e+00,-8.727422e-17,-5.640170e-17,-5.580800e-17,4.861667e+02,5.281667e+02,1.990394e+01,7.147983e+01,1.288705e-03,1.860960e+01,5.178246e+00,24,2.157602e-01,4.634774e+00,4,1.285302e+01,2.071714e+01,1.386542e+01,7.352755e+01,2.774347e+01,2.561738e+01,7.692308e-02,1.485114e-01,-1.145655e-02,Normal
3.086601e+00,1.261187e+00,1.125441e+00,6.459479e-17,-5.767392e-18,-2.249283e-17,1.641750e+03,1.856750e+03,2.719625e+02,5.678476e+02,4.904520e-04,1.294163e+01,5.467791e+00,25,2.187116e-01,4.572230e+00,5,2.520086e+02,1.608115e+02,1.378858e+02,5.916274e+02,2.751963e+02,3.146625e+02,2.222222e-01,1.145332e-01,2.189717e-04,Normal
